State,County,Type,Mapping Zones,Impervious Cover %,Impervious Cover (m2/person),Tree Canopy Cover %,Tree Canopy Cover (m2/person),Total Green Space (ha),Canopy Green Space %,Available Green Space (ha)
Virginia,Caroline,County,60,0.00328531,205.5607793,0.614670707,38459.74413,137955.9936,0.616695207,52878.8
Virginia,Carroll,County,57,0.006335804,267.3404001,0.551513796,23271.22503,122617.9968,0.555030251,54564.1984
Virginia,Charles,City,60,0.000856044,59.16142073,0.580326872,40106.5527,47824.8,0.580824141,20047
Virginia,Charlotte,County,59,0.003341296,329.3697883,0.585189967,57685.37781,122533.0048,0.587149587,50587.2992
Virginia,Charlottesville,city,61,0.300878639,177.4936181,0.279557256,164.9157584,1857.93,0.399869209,1116.41
Virginia,Chesapeake,city,60,0.043675431,194.2731344,0.412818421,1836.261868,84729.6,0.43167203,48154.3008
Virginia,Chesterfield,County,59,0.045365408,191.9643098,0.595931259,2521.690815,104988.9984,0.624251129,39449.7984
Virginia,Clarke,County,61,0.008078751,292.0131205,0.318094451,11497.78691,45362.2016,0.320685493,30815.2
Virginia,Clifton,Forge,61,0.194251582,362.8188389,0.426246739,796.134297,645.477,0.52900723,304.105
Virginia,Colonial,Heights,60,0.201461842,235.1405575,0.277392415,323.7645736,1574.85,0.347375941,1027.79
Virginia,Covington,city,61,0.252908787,573.5046803,0.36417522,825.816278,1067.81,0.487457506,547.7
Virginia,Craig,County,61,0.003283859,550.9683756,0.709897978,119107.2434,85136.6976,0.7122369,24499.5008
Virginia,Culpeper,County,60,0.008180188,235.2615142,0.366822803,10549.79254,97731.2,0.369848106,61585.6
Virginia,Cumberland,County,59,0.002811644,240.8883221,0.655097455,56125.65066,77036.1984,0.656944401,26427.6992
Virginia,Danville,city,59,0.159451382,370.3042697,0.370325897,860.031811,9450.12,0.440576416,5286.63
Virginia,Dickenson,County,53,0.013230005,693.241842,0.728948729,38196.33986,84771.8976,0.738722395,22287.1008
Virginia,Dinwiddie,County,59,0.00666334,353.557657,0.602233666,31954.59243,129304.9984,0.606273559,50911.2992
Virginia,Emporia,city,60,0.119779346,380.2259488,0.328376402,1042.393645,1582.89,0.373061931,992.376
Virginia,Essex,County,60,0.00363471,243.5689258,0.510696293,34222.74582,66694.8992,0.512559449,32509.7984
Virginia,Fairfax,city,60,0.272989379,208.1477347,0.226705589,172.8574751,1191.69,0.311833614,820.085
Virginia,Fairfax,County,60,0.13974468,147.3608202,0.367733947,387.7755914,87969.7984,0.427470562,50365.2992
Virginia,Falls,Church,60,0.26896259,134.3413318,0.302820706,151.2527706,378.905,0.414233119,221.95
Virginia,Fauquier,County,60,0.007418995,226.357025,0.392900396,11987.57642,166984,0.395836114,100886.0032
Virginia,Floyd,County,57,0.003501531,249.1530921,0.564974507,40201.02292,98375.3984,0.56695983,42600.8
Virginia,Fluvanna,County,59,0.003982692,147.454482,0.653648891,24200.57824,73926.0032,0.656262981,25411.2
Virginia,Franklin,city,60,0.0914513,239.1277259,0.326756846,854.4069015,1982.74,0.35964776,1269.66
Virginia,Franklin,County,59,0.005843203,221.6575731,0.588395523,22320.34852,178328,0.591853214,72784.3008
Virginia,Frederick,County,61,0.020465158,370.5027952,0.432185385,7824.317519,104999.0016,0.441213734,58671.8016
Virginia,Fredericksburg,city,60,0.183519403,256.562581,0.315820913,441.5218632,2200.6,0.386808143,1349.39
Virginia,Galax,city,57,0.140609644,438.2097411,0.296397043,923.7209302,1831.15,0.344891462,1200.17
Virginia,Giles,County,57,0.008291209,459.9825899,0.692038742,38393.16852,91644.1024,0.697824509,27694.0992
Virginia,Gloucester,County,60,0.006402626,104.2147786,0.528559928,8603.306728,56248.4992,0.531966208,26326.2
Virginia,Goochland,County,59,0.006068893,264.5377454,0.617174336,26902.09239,73058.2976,0.620942451,27693.2992
Virginia,Grayson,County,57,0.003575304,229.122621,0.579043486,37107.88726,114409.9968,0.58112231,47924.3008
Virginia,Greene,County,61,0.01182368,314.0527421,0.521302738,13846.49698,40011.3984,0.527539672,18903.8
Virginia,Greensville,County,60,0.004459605,295.5285467,0.588298588,38985.2955,76264,0.590934145,31196.9984
Virginia,Halifax,County,59,0.006388737,363.1401419,0.580671394,33005.75687,210972.0064,0.584404571,87679.0016
Virginia,Hampton,city,60,0.213704446,195.8487268,0.14675522,134.4933316,10552.2,0.186641648,8582.74
Virginia,Hanover,County,60,0.014717251,208.9133457,0.512160914,7270.1924,120728.9984,0.519811326,57972.6976
Virginia,Harrisonburg,city,61,0.303099391,341.0002965,0.0911868,102.5892063,3172.87,0.130846205,2758.08
Virginia,Henrico,County,60,0.091727999,215.9424323,0.409144139,963.1909722,56085.4976,0.450464029,30820.9984
Virginia,Henry,County,59,0.017695464,302.3994476,0.648989611,11090.64429,97245.2992,0.660680803,32997.2992
Virginia,Highland,County,61,0.00097036,411.9518927,0.652350934,276945.9685,107558.0032,0.652982535,37324.0992
Virginia,Hopewell,city,60,0.194079073,231.5639259,0.237669797,283.573857,2149.51,0.294904885,1515.61
Virginia,Isle,of,60,0.005853624,162.099704,0.463228168,12827.80517,81841.4976,0.46595554,43707.0016
Virginia,James,City,60,0.024920618,192.9530997,0.501192407,3880.587086,36315.8016,0.514002147,17649.4
Virginia,King,and,60,0.001231491,152.8159879,0.590645965,73293.36471,82170.5024,0.591374026,33576.9984
Virginia,King,George,60,0.007982818,220.5481164,0.534609078,14770.10058,46052.4992,0.538911035,21234.3008
Virginia,King,William,60,0.002569036,140.2959075,0.528750548,28875.24601,71606.2976,0.530112569,33646.8992
Virginia,Lancaster,County,60,0.00484771,145.2243451,0.501757228,15031.29662,34483.6,0.504202021,17096.8992
Virginia,Lee,County,53,0.011904778,570.8592988,0.588100955,28200.68608,111768,0.595184654,45256.7008
Virginia,Lexington,city,61,0.277304158,255.788554,0.167640744,154.6337556,457.77,0.231965834,351.686
Virginia,Loudoun,County,61,0.038545949,305.1674833,0.299634671,2372.201534,129096,0.311646378,88863.5008
Virginia,Louisa,County,60,0.003302984,166.6195809,0.595261375,30028.05728,128848.9984,0.597233221,51896
Virginia,Lunenburg,County,59,0.003333944,283.4238552,0.629765268,53537.34855,111384,0.631869913,41003.5008
Virginia,Lynchburg,city,61,0.184178987,359.9993872,0.341383443,667.2738973,10407.9,0.418454251,6055.62
Virginia,Madison,County,61,0.005430767,360.4464856,0.485649686,32233.1476,82645.4976,0.488301262,42289.6
Virginia,Manassas,city,60,0.318257376,233.5557137,0.120249301,88.24590864,1757.81,0.176385389,1447.76
Virginia,Manassas,Park,60,0.252103829,159.1341108,0.178361277,112.5860058,485.781,0.238484008,369.931
Virginia,Martinsville,city,59,0.209869127,385.5079139,0.425798797,782.1484172,2237.46,0.538896785,1031.73
Virginia,Mathews,County,60,0.003680366,89.3998045,0.505850059,12287.60726,22282.4,0.507719097,10969.2
Virginia,Mecklenburg,County,59,0.006981442,350.1019148,0.577437889,28957.07276,161244.0064,0.581497593,67481.9968
Virginia,Middlesex,County,60,0.005522589,189.0787354,0.49841901,17064.53806,33816.7008,0.501187248,16868.3008
Virginia,Montgomery,County,61,0.036788373,442.3214435,0.534855513,6430.78358,96851.3984,0.555283671,43079.0016
Virginia,Nelson,County,61,0.00649921,548.066459,0.624276627,52644.10052,121020.0064,0.628362247,44976.1984
Virginia,New,Kent,60,0.00322087,131.0384787,0.611617313,24883.15198,54592.6016,0.613594117,21094.8992
Virginia,Newport,News,60,0.20714534,200.7771302,0.272154157,263.7873994,13844.2,0.343257826,9092.04
Virginia,Norfolk,city,60,0.337251143,202.2009104,0.081010291,48.57019748,9314.12,0.12223377,8175.6304
Virginia,Northampton,County,60,0.006584899,271.2243183,0.156887985,6462.033147,53573.4016,0.157927997,45112.7008
Virginia,Northumberland,County,60,0.003340554,137.0584876,0.470767266,19314.95228,50128.9984,0.472345364,26450.8
Virginia,Norton,city,53,0.15894121,789.8002049,0.55895255,2777.510246,1631.61,0.664582835,549.927
Virginia,Nottoway,County,59,0.010270035,531.8848967,0.601364906,31144.6751,80603.3984,0.607604674,31628.4
Virginia,Orange,County,60,0.006566189,224.2807465,0.447220886,15275.68548,87820.9984,0.450177091,48286.0992
Virginia,Page,County,61,0.01302532,451.844501,0.557965391,19355.655,79353.1008,0.565328905,34492.4992
Virginia,Patrick,County,57,0.003182284,205.2161591,0.706919483,45587.1601,124752,0.709175016,36280.8992
Virginia,Petersburg,city,60,0.141389484,249.8319502,0.373116754,659.2886781,5118.85,0.434558543,2894.42
Virginia,Pittsylvania,County,59,0.008350106,339.7505871,0.52054469,21180.01458,249131.008,0.524928635,118354.9952
Virginia,Poquoson,city,60,0.051270215,179.4821027,0.139868409,489.6385959,3841.33,0.147427063,3275.02
Virginia,Portsmouth,city,60,0.257983045,223.0557351,0.094405399,81.62422314,6451.83,0.127228089,5630.98
Virginia,Powhatan,County,59,0.003018195,90.85176744,0.648281268,19514.14399,67154.5024,0.650243817,23487.6992
Virginia,Prince,Edward,59,0.006124867,281.6272819,0.617499111,28393.20406,90119.0976,0.621304473,34127.6992
Virginia,Prince,George,60,0.008836049,184.3919266,0.562035122,11728.62892,68353.6,0.567045481,29594
Virginia,Prince,William,60,0.058339623,181.9171477,0.444392131,1385.722855,82455.8976,0.471923784,43543.0016
Virginia,Pulaski,County,57,0.018457224,437.3331056,0.502303379,11901.7845,81695.0976,0.51174917,39888.4
Virginia,Radford,city,57,0.161315884,259.0503815,0.36067624,579.194779,2135.9,0.430050564,1217.65
Virginia,Rappahannock,County,61,0.00323129,318.8973221,0.549224604,54203.20664,68692.8,0.551005334,30842.8
Virginia,Richmond,city,60,0.260454599,206.3355074,0.263135659,208.4594772,11588.1,0.355806388,7464.9504
Virginia,Richmond,County,60,0.00309278,174.4057214,0.529469019,29857.41855,49521.4016,0.531111785,23220
Virginia,Roanoke,city,61,0.350529411,410.0220206,0.164737726,192.6973691,7210.3904,0.253649234,5386.09
Virginia,Roanoke,County,61,0.048506279,367.0743081,0.598351271,4528.060808,61764.3008,0.628855172,22928
Virginia,Rockbridge,County,61,0.009420245,700.8217993,0.584673149,43496.9258,153343.0016,0.590234978,62835.5008
Virginia,Rockingham,County,61,0.014060221,457.1842008,0.464621936,15107.71479,217119.0016,0.471248475,114801.9968
Virginia,Russell,County,53,0.01055399,428.7415864,0.499814181,20304.27663,121823.0016,0.505144355,60417.9008
Virginia,Salem,city,61,0.35410583,539.5037782,0.177337768,270.1858811,2435.26,0.274561648,1769.65
Virginia,Scott,County,57,0.004835841,287.7690894,0.597365226,35547.74892,138592,0.600268391,55402.2016
Virginia,Shenandoah,County,61,0.011565863,435.2273699,0.476631195,17935.79427,130462.0032,0.482207822,67552.1024
Virginia,Smyth,County,57,0.007561229,267.6847737,0.596195354,21106.67803,116229.0048,0.600736466,46406.4
Virginia,Southampton,County,60,0.001640501,146.1629104,0.50704969,45176.35236,155503.0016,0.507882796,76525.6
Virginia,Spotsylvania,County,60,0.013274542,153.415565,0.564022542,6518.480181,103084,0.571609577,44160
Virginia,Stafford,County,60,0.02170655,164.5663414,0.551175305,4178.688186,68565.7984,0.563404813,29935.5008
Virginia,Staunton,city,61,0.162362884,347.0636817,0.19627871,419.5614807,4270.92,0.234324221,3270.5
Virginia,Suffolk,city,60,0.013317933,218.9770247,0.5051737,8306.20136,103304.9984,0.511992636,50413.6992
Virginia,Surry,County,60,0.001226437,129.8759701,0.555637821,58840.38542,72228.4032,0.556319916,32046.3008
Virginia,Sussex,County,60,0.002820395,287.3792386,0.588677264,59982.2444,127048,0.59034222,52046.2016
Virginia,Tazewell,County,53,0.019926937,601.0717969,0.563759257,17005.11198,131843.9936,0.575220731,56224.3968
Virginia,Virginia,Beach,60,0.105852946,162.1306645,0.203256657,311.3199783,58240.1984,0.227318937,45000.9984
Virginia,Warren,County,61,0.019106996,333.5707953,0.542752586,9475.399189,54085.9008,0.553325365,24158.8992
Virginia,Washington,County,57,0.007613035,217.4569008,0.509065668,14540.82931,144857.9968,0.512971335,70551.0016
Virginia,Waynesboro,city,61,0.209319402,426.7284836,0.206398639,420.7740779,3146.47,0.261038878,2325.25
Virginia,Westmoreland,County,60,0.004209555,150.0394784,0.466567632,16629.68106,59336.4992,0.46853962,31535.0016
Virginia,Williamsburg,city,60,0.110929277,206.4377396,0.440675651,820.0908485,1985.13,0.495657715,1001.18
Virginia,Winchester,city,61,0.332904275,340.1636633,0.091098497,93.08501166,1607.65,0.136560197,1388.22
Virginia,Wise,County,53,0.019484423,508.5910824,0.625977983,16339.55587,102689.9968,0.638418561,37170.3008
Virginia,Wythe,County,57,0.01043471,453.99471,0.461875275,20095.32983,118824.9984,0.466746068,63364.8
Virginia,York,County,60,0.043799816,214.9279713,0.526772085,2584.897952,26415.2,0.550902511,11863.1
Vermont,Addison,County,65,0.006946991,384.8946461,0.510826749,28302.10797,197928,0.514399192,96114.2016
Vermont,Bennington,County,65,0.009362555,443.139428,0.789821892,37383.08958,173456.9984,0.797286952,35164.1984
Vermont,Caledonia,County,66,0.012548229,712.4267726,0.641391478,36415.05623,166517.0048,0.649543271,58358.2976
Vermont,Chittenden,County,65,0.033485902,318.3249074,0.570704063,5425.247832,134668.0064,0.590477294,55153.2992
Vermont,Essex,County,66,0.00284827,759.0788048,0.728651802,194189.4956,171645.0048,0.730734899,46218.8
Vermont,Franklin,County,66,0.015474818,561.9569765,0.516219154,18746.13083,162376,0.524334276,77237.2992
Vermont,Grand,Isle,66,0.018894531,583.7342414,0.266038436,8219.084191,20917.4,0.27116133,15245.4
Vermont,Lamoille,County,66,0.008319394,427.2689709,0.713483586,36643.22162,118328,0.719467893,33196.7008
Vermont,Orange,County,66,0.009994252,631.432013,0.657072122,41513.49819,176547.9936,0.663706212,59372.6016
Vermont,Orleans,County,66,0.009703038,665.2281463,0.605961121,41543.93759,178403.9936,0.611897764,69239.6032
Vermont,Rutland,County,65,0.011110431,422.3328076,0.730769961,27778.23293,238320,0.738981188,62208.3968
Vermont,Washington,County,66,0.012468078,383.9194335,0.726682988,22376.16168,176487.0016,0.735855919,46619.2992
Vermont,Windham,County,65,0.010371346,478.6593088,0.807659911,37275.1945,201950.0032,0.81612279,37145.5008
Vermont,Windsor,County,65,0.011980104,524.8998572,0.746519077,32708.21108,248559.0016,0.755571133,60764.6976
Washington,Adams,County,8,0.003955918,1199.7626,0.001004471,304.6390309,496261.9904,0.001008461,495762.0224
Washington,Asotin,County,8,0.006225779,498.7737823,0.10864912,8704.345677,163617.9968,0.109329665,145749.0048
Washington,Benton,County,8,0.01946307,600.7559502,0.001008994,31.14406036,431209.984,0.001029023,430767.0016
Washington,Chelan,County,1,0.010189715,1157.349586,0.413890244,47009.72547,748916.0192,0.418151006,436320
Washington,Clallam,County,1,0.010587442,738.7601705,0.746141595,52063.54027,445468.9792,0.754126571,109782.0032
Washington,Clark,County,1,0.084222429,399.5736275,0.40040148,1899.611236,149994.9952,0.437226578,84560.6016
Washington,Columbia,County,8,0.002415402,1336.281988,0.25305355,139997.7795,224290.9952,0.253666437,167437.0048
Washington,Cowlitz,County,1,0.023329262,743.0014201,0.609718363,19418.60034,289119.0016,0.624282753,108934.0032
Washington,Douglas,County,8,0.005098843,735.6010183,0.009826521,1417.654817,467958.9888,0.009876891,463337.984
Washington,Ferry,County,10,0.003055546,2402.699725,0.474911409,373442.151,569138.9952,0.47636694,298019.9936
Washington,Franklin,County,8,0.011909328,774.3530508,0.002533244,164.7133564,317037.0048,0.002563773,316224
Washington,Garfield,County,8,0.002965553,2274.914476,0.152600916,117062.1677,183331.9936,0.153054582,155312
Washington,Grant,County,8,0.009120154,842.7521487,0.007007196,647.5032799,683954.9952,0.007071693,679119.0016
Washington,Grays,Harbor,1,0.011913184,880.8837099,0.689447904,50979.10409,490925.9776,0.697760982,148832.9984
Washington,Island,County,1,0.067844949,516.1058163,0.514105346,3910.869728,50742,0.551523424,22872.7008
Washington,Jefferson,County,1,0.004881263,885.4544754,0.721613506,130899.7058,468485.9904,0.725152968,129025.9968
Washington,King,County,1,0.087306816,277.1580706,0.562990634,1787.230417,503282.9952,0.616845796,193737.9968
Washington,Kitsap,County,1,0.069957966,314.2389543,0.630774101,2833.327005,96907.0016,0.678221409,31377.5008
Washington,Kittitas,County,1,0.010090831,1804.241352,0.295884674,52904.20095,590492.9792,0.29890109,414246.9888
Washington,Klickitat,County,1,0.009325895,2358.22765,0.192475333,48670.99963,480003.0208,0.194287324,386827.008
Washington,Lewis,County,1,0.010419751,947.6428571,0.638283752,58049.85469,617394.0224,0.64500463,219600.9984
Washington,Lincoln,County,8,0.002135126,1254.64454,0.015066514,8853.397486,597155.0208,0.015098759,588139.008
Washington,Mason,County,1,0.011514205,588.7460783,0.666222306,34065.37929,249710.0032,0.673981836,81593.1008
Washington,Okanogan,County,1,0.005817417,2006.359317,0.346012736,119335.7549,1356580.045,0.34803695,884675.9936
Washington,Pacific,County,1,0.01011662,1186.561189,0.686305557,80495.61571,243628.0064,0.693319305,75059.5008
Washington,Pend,Oreille,10,0.003489781,1077.821343,0.618396272,190992.1473,361078.9888,0.620562243,137008
Washington,Pierce,County,1,0.062593236,388.7973973,0.532376848,3306.854667,408065.9968,0.567925264,176736
Washington,San,Juan,1,0.025753309,834.5883356,0.6043024,19583.64765,44444.4992,0.620277004,17045.6
Washington,Skagit,County,1,0.015950815,697.2547801,0.616583309,26952.5821,442970.0096,0.626577396,165878.0032
Washington,Skamania,County,1,0.009621162,4191.754457,0.667978009,291025.1151,425966.0032,0.674466956,139297.9968
Washington,Snohomish,County,1,0.038219113,341.8066083,0.623063608,5572.271144,521274.0096,0.647822448,184125.0048
Washington,Spokane,County,10,0.03904494,427.0862494,0.136575266,1493.90467,439305.984,0.142124407,376869.9904
Washington,Stevens,County,10,0.006144192,984.1461588,0.42763054,68495.73084,637814.016,0.430274325,363380.992
Washington,Thurston,County,1,0.043833699,403.3604205,0.530602901,4882.640882,182445.0048,0.554928868,81391.0016
Washington,Wahkiakum,County,1,0.008293443,1494.307008,0.678904288,122324.5272,68329.2032,0.684581365,21604.0992
Washington,Walla,Walla,8,0.007672659,456.4969192,0.026159902,1556.424502,325782.9888,0.026362182,317202.9952
Washington,Whatcom,County,1,0.015207814,503.0219526,0.561857094,18584.29187,543371.9808,0.570533663,233748.992
Washington,Whitman,County,8,0.003598759,493.8537064,0.006537028,897.0692194,557059.0208,0.006560633,553404.0064
Washington,Yakima,County,8,0.013087849,654.2517106,0.240716515,12033.23755,1098100.019,0.24390948,830531.0208
Wisconsin,Adams,County,50,0.00791634,708.7861396,0.364129835,32602.21037,165598.0032,0.367035228,104817.9968
Wisconsin,Ashland,County,50,0.004002621,619.3644018,0.761123339,117775.9981,259938.9952,0.764183143,61307.2
Wisconsin,Barron,County,41,0.010702173,531.1478327,0.31493166,15630.02896,220763.008,0.318338203,150488
